index,name,gender,probability
998,Addam,M,1.0
999,Addan,M,1.0
1000,Addasyn,F,1.0
1001,Addelin,F,1.0
1002,Addelina,F,1.0
1003,Addeline,F,1.0
1004,Addell,F,1.0
1005,Addelyn,F,1.0
1006,Addelyne,F,1.0
1007,Addelynn,F,1.0
1008,Addelynne,F,1.0
1009,Adden,M,1.0
1010,Adderly,M,1.0
1011,Addeson,F,1.0
1012,Addesyn,F,1.0
1013,Addey,F,1.0
1014,Addi,F,1.0
1015,Addia,F,1.0
1016,Addicus,M,1.0
1017,Addicyn,F,1.0
1018,Addie,F,0.9837677751904688
1019,Addiel,M,1.0
1020,Addielynn,F,1.0
1021,Addiemae,F,1.0
1022,Addieson,F,1.0
1023,Addilee,F,1.0
1024,Addileigh,F,1.0
1025,Addiley,F,1.0
1026,Addiline,F,1.0
1027,Addilyn,F,1.0
1028,Addilyne,F,1.0
1029,Addilynn,F,1.0
1030,Addilynne,F,1.0
1031,Addine,F,1.0
1032,Addington,M,0.6153846153846154
1033,Addis,M,0.7140077821011673
1034,Addisan,F,1.0
1035,Addisen,F,0.9942196531791908
1036,Addisin,F,1.0
1037,Addison,F,0.89314521313527
1038,Addisson,F,1.0
1039,Addiston,F,1.0
1040,Addisun,F,1.0
1041,Addisyn,F,1.0
1042,Addisynn,F,1.0
1043,Addix,M,1.0
1044,Addle,F,1.0
1045,Addlee,F,1.0
1046,Addley,F,1.0
1047,Addlie,F,1.0
1048,Addlyn,F,1.0
1049,Addlynn,F,1.0
1050,Addonis,M,1.0
1051,Addriana,F,1.0
1052,Addrianna,F,1.0
1053,Addrienne,F,1.0
1054,Addsion,F,1.0
1055,Addy,F,0.9797421731123388
1056,Addylan,F,1.0
1057,Addylen,F,1.0
1058,Addylin,F,1.0
1059,Addyline,F,1.0
1060,Addylyn,F,1.0
1061,Addylynn,F,1.0
1062,Addysan,F,1.0
1063,Addysen,F,1.0
1064,Addysin,F,1.0
1065,Addysn,F,1.0
1066,Addyson,F,0.9975455559687616
1067,Addysun,F,1.0
1068,Addysyn,F,1.0
1069,Ade,M,0.9806949806949808
1070,Adea,F,1.0
1071,Adean,F,0.8017241379310345
1072,Adeana,F,1.0
1073,Adeanna,F,1.0
1074,Adebayo,M,1.0
1075,Adebisi,F,1.0
1076,Adebola,F,0.7777777777777778
1077,Adebowale,M,1.0
1078,Adecyn,F,1.0
1079,Adedamola,M,1.0
1080,Adedayo,M,1.0
1081,Adedeji,M,1.0
1082,Adedotun,M,1.0
1083,Adedoyin,F,1.0
1084,Adee,F,1.0
1085,Adeeb,M,1.0
1086,Adeeba,F,1.0
1087,Adeel,M,1.0
1088,Adeem,M,1.0
1089,Adeen,M,1.0
1090,Adeena,F,1.0
1091,Adein,M,1.0
1092,Adeja,F,1.0
1093,Adejah,F,1.0
1094,Adekemi,F,1.0
1095,Adekunle,M,1.0
1096,Adel,F,0.5268993839835729
1097,Adela,F,1.0
1098,Adelade,F,1.0
1099,Adelae,F,1.0
1100,Adelah,F,1.0
1101,Adelai,F,1.0
1102,Adelaid,F,1.0
1103,Adelaida,F,1.0
1104,Adelaide,F,1.0
1105,Adelaido,M,1.0
1106,Adelaina,F,1.0
1107,Adelaine,F,1.0
1108,Adelais,F,1.0
1109,Adelane,F,1.0
1110,Adelard,M,1.0
1111,Adelay,F,1.0
1112,Adelaya,F,1.0
1113,Adelayda,F,1.0
1114,Adelayde,F,1.0
1115,Adelayne,F,1.0
1116,Adelbert,M,1.0
1117,Adele,F,0.9997166044055134
1118,Adelean,F,1.0
1119,Adelee,F,1.0
1120,Adeleen,F,1.0
1121,Adelei,F,1.0
1122,Adeleigh,F,1.0
1123,Adeleine,F,1.0
1124,Adeleke,M,1.0
1125,Adelen,F,1.0
1126,Adelena,F,1.0
1127,Adelene,F,1.0
1128,Adeley,F,1.0
1129,Adelfa,F,1.0
1130,Adelfina,F,1.0
1131,Adelfo,M,1.0
1132,Adelheid,F,1.0
1133,Adeli,F,1.0
1134,Adelia,F,1.0
1135,Adeliah,F,1.0
1136,Adelice,F,1.0
1137,Adelicia,F,1.0
1138,Adelie,F,1.0
1139,Adelilah,F,1.0
1140,Adelin,F,1.0
1141,Adelina,F,1.0
1142,Adelinah,F,1.0
1143,Adelind,F,1.0
1144,Adeline,F,0.9995758938038084
1145,Adelinn,F,1.0
1146,Adelinne,F,1.0
1147,Adelino,M,1.0
1148,Adelis,F,1.0
1149,Adelisa,F,1.0
1150,Adelise,F,1.0
1151,Adelita,F,1.0
1152,Adeliz,F,1.0
1153,Adell,F,0.8540420203144566
1154,Adella,F,1.0
1155,Adelle,F,1.0
1156,Adellia,F,1.0
1157,Adelline,F,1.0
1158,Adellyn,F,1.0
1159,Adellynn,F,1.0
1160,Adelma,F,1.0
1161,Adelmira,F,1.0
1162,Adelmo,M,1.0
1163,Adelore,M,1.0
1164,Adelphia,F,1.0
1165,Adely,F,1.0
1166,Adelya,F,1.0
1167,Adelyn,F,0.9994697773064688
1168,Adelyna,F,1.0
1169,Adelyne,F,1.0
1170,Adelynn,F,1.0
1171,Adelynne,F,1.0
1172,Adelys,F,1.0
1173,Adem,M,1.0
1174,Ademar,M,1.0
1175,Ademide,M,0.8484848484848485
1176,Ademir,M,1.0
1177,Ademola,M,1.0
1178,Aden,M,0.9709977436574762
1179,Adena,F,1.0
1180,Adene,F,1.0
1181,Adenike,F,1.0
1182,Adeniyi,M,1.0
1183,Adenn,M,1.0
1184,Adeola,F,0.9327731092436976
1185,Adeolu,M,1.0
1186,Adeoluwa,M,1.0
1187,Adeon,M,1.0
1188,Ader,F,1.0
1189,Adera,F,1.0
1190,Aderemi,M,1.0
1191,Aderinsola,F,1.0
1192,Adero,F,1.0
1193,Aderonke,F,1.0
1194,Aderyn,F,1.0
1195,Adesewa,F,1.0
1196,Adesh,M,1.0
1197,Adesha,F,1.0
1198,Adesina,F,1.0
1199,Adesire,F,1.0
1200,Adesola,F,1.0
1201,Adessa,F,1.0
1202,Adesuwa,F,1.0
1203,Adetayo,M,1.0
1204,Adetokunbo,M,0.9438202247191012
1205,Adetola,M,1.0
1206,Adeva,F,1.0
1207,Adewale,M,1.0
1208,Adey,F,1.0
1209,Adeyemi,M,1.0
1210,Adeyinka,F,0.5
1211,Adger,M,1.0
1212,Adgie,F,0.5833333333333334
1213,Adham,M,1.0
1214,Adhara,F,1.0
1215,Adharsh,M,1.0
1216,Adhav,M,1.0
1217,Adheesh,M,1.0
1218,Adhem,M,1.0
1219,Adhemar,M,1.0
1220,Adhira,F,1.0
1221,Adhiraj,M,1.0
1222,Adhithi,F,1.0
1223,Adhithya,M,1.0
1224,Adhitya,M,1.0
1225,Adhley,F,1.0
1226,Adhrit,M,1.0
1227,Adhrith,M,1.0
1228,Adhvaith,M,1.0
1229,Adhvik,M,1.0
1230,Adhvika,F,1.0
1231,Adhya,F,1.0
1232,Adhyan,M,1.0
1233,Adi,F,0.5827868852459016
1234,Adia,F,1.0
1235,Adiah,F,1.0
1236,Adiam,F,1.0
1237,Adian,M,1.0
1238,Adiana,F,1.0
1239,Adianez,F,1.0
1240,Adianna,F,1.0
1241,Adib,M,1.0
1242,Adiba,F,1.0
1243,Adidas,M,1.0
1244,Adie,F,0.9069767441860463
1245,Adiel,M,0.9370477568740956
1246,Adiela,F,1.0
1247,Adiella,F,1.0
1248,Adielle,F,1.0
1249,Adien,M,1.0
1250,Adijah,F,1.0
1251,Adika,M,1.0
1252,Adikus,M,1.0
1253,Adil,M,1.0
1254,Adila,F,1.0
1255,Adilah,F,1.0
1256,Adilee,F,1.0
1257,Adileigh,F,1.0
1258,Adilen,F,1.0
1259,Adilena,F,1.0
1260,Adilene,F,0.9985754985754984
1261,Adileni,F,1.0
1262,Adilenne,F,1.0
1263,Adileny,F,1.0
1264,Adiley,F,1.0
1265,Adilia,F,1.0
1266,Adiline,F,1.0
1267,Adilson,M,1.0
1268,Adilyn,F,1.0
1269,Adilyne,F,1.0
1270,Adilynn,F,1.0
1271,Adilynne,F,1.0
1272,Adin,M,0.9678984695782008
1273,Adina,F,1.0
1274,Adinah,F,1.0
1275,Adine,F,1.0
1276,Adir,M,1.0
1277,Adira,F,1.0
1278,Adirah,F,1.0
1279,Adis,M,0.9473684210526316
1280,Adisa,F,0.5816993464052288
1281,Adisen,F,1.0
1282,Adison,F,0.8248603351955307
1283,Adisson,F,0.9418604651162792
1284,Adisyn,F,1.0
1285,Adisynn,F,1.0
1286,Adisynne,F,1.0
1287,Adit,M,1.0
1288,Adith,M,1.0
1289,Adithi,F,1.0
1290,Adithri,F,1.0
1291,Adithya,M,1.0
1292,Aditi,F,1.0
1293,Aditri,F,1.0
1294,Aditya,M,0.998855049232883
1295,Adiv,M,1.0
1296,Adiva,F,1.0
1297,Adiya,F,1.0
1298,Adiyah,F,1.0
1299,Adiyan,M,1.0
1300,Adja,F,1.0
1301,Adji,F,1.0
1302,Adjoa,F,1.0
1303,Adjua,F,1.0
1304,Adlai,M,0.9065420560747663
1305,Adlan,M,1.0
1306,Adlar,M,1.0
1307,Adlea,F,1.0
1308,Adlean,F,1.0
1309,Adlee,F,1.0
1310,Adlei,F,1.0
1311,Adleigh,F,1.0
1312,Adlemi,F,1.0
1313,Adlen,F,1.0
1314,Adlena,F,1.0
1315,Adlene,F,1.0
1316,Adler,M,0.9090909090909092
1317,Adley,F,0.8263274336283186
1318,Adlia,M,1.0
1319,Adlie,F,1.0
1320,Adlih,F,1.0
1321,Adlin,F,1.0
1322,Adlina,F,1.0
1323,Adline,F,1.0
1324,Adly,F,1.0
1325,Adlyn,F,1.0
1326,Adlynn,F,1.0
1327,Adma,M,1.0
1328,Admir,M,1.0
1329,Admiral,M,1.0
1330,Admire,F,0.9107142857142856
1331,Adn,F,1.0
1332,Adna,F,0.9696202531645568
1333,Adnaan,M,1.0
1334,Adnan,M,1.0
1335,Adnel,M,1.0
1336,Adner,M,1.0
1337,Adniel,M,1.0
1338,Adnrea,F,1.0
1339,Adnrew,M,1.0
1340,Ado,M,1.0
1341,Adolf,M,1.0
1342,Adolfo,M,0.9993414553836022
1343,Adoline,F,1.0
1344,Adolph,M,0.99893185216834
1345,Adolpha,F,1.0
1346,Adolphe,M,1.0
1347,Adolphine,F,1.0
1348,Adolpho,M,1.0
1349,Adolphus,M,1.0
1350,Adom,M,1.0
1351,Adomas,M,1.0
1352,Adon,M,1.0
1353,Adona,F,1.0
1354,Adonai,M,0.7829232995658466
1355,Adonay,M,1.0
1356,Adoncia,F,1.0
1357,Adones,M,1.0
1358,Adoni,M,1.0
1359,Adonia,F,1.0
1360,Adoniah,M,0.6818181818181818
1361,Adonias,M,1.0
1362,Adonica,F,1.0
1363,Adonijah,M,0.9301075268817204
1364,Adoniram,M,1.0
1365,Adonis,M,0.9902459129001236
1366,Adoniz,M,1.0
1367,Adonna,F,1.0
1368,Adonnis,M,1.0
1369,Adontae,M,1.0
1370,Adonte,M,1.0
1371,Adonus,M,1.0
1372,Adony,M,1.0
1373,Adonya,F,1.0
1374,Adonys,M,1.0
1375,Adora,F,1.0
1376,Adorabella,F,1.0
1377,Adorable,F,1.0
1378,Adorae,F,1.0
1379,Adorah,F,1.0
1380,Adoraim,M,1.0
1381,Adore,F,0.9297297297297298
1382,Adoree,F,1.0
1383,Adoria,F,1.0
1384,Adorian,M,1.0
1385,Adorion,M,1.0
1386,Adorn,F,1.0
1387,Adra,F,1.0
1388,Adrain,M,0.8786003840409644
1389,Adraine,F,0.9779735682819384
1390,Adrainne,F,1.0
1391,Adran,M,1.0
1392,Adraya,F,1.0
1393,Adre,M,1.0
1394,Adrea,F,1.0
1395,Adream,F,1.0
1396,Adrean,M,0.6371681415929203
1397,Adreana,F,1.0
1398,Adreann,F,1.0
1399,Adreanna,F,1.0
1400,Adreanne,F,1.0
1401,Adreauna,F,1.0
1402,Adree,F,1.0
1403,Adreena,F,1.0
1404,Adreian,M,1.0
1405,Adrein,M,1.0
1406,Adreina,F,1.0
1407,Adreinne,F,1.0
1408,Adrell,M,1.0
1409,Adren,M,1.0
1410,Adrena,F,1.0
1411,Adrene,F,1.0
1412,Adreon,M,1.0
1413,Adreona,F,1.0
1414,Adreonna,F,1.0
1415,Adrew,M,1.0
1416,Adrey,F,1.0
1417,Adreyan,M,1.0
1418,Adreyona,F,1.0
1419,Adri,F,0.888268156424581
1420,Adria,F,0.9988097262370346
1421,Adriaan,M,1.0
1422,Adriah,F,1.0
1423,Adriahna,F,1.0
1424,Adrial,M,1.0
1425,Adrialis,F,1.0
1426,Adrialys,F,1.0
1427,Adriam,M,1.0
1428,Adrian,M,0.9359514572253196
1429,Adriana,F,0.995324364863598
1430,Adrianah,F,1.0
1431,Adriane,F,0.9567618747041188
1432,Adrianjames,M,1.0
1433,Adriann,F,0.8987341772151899
1434,Adrianna,F,0.999577563952124
1435,Adriannah,F,1.0
1436,Adrianne,F,0.99761501769503
1437,Adrianno,M,1.0
1438,Adrianny,F,1.0
1439,Adriano,M,1.0
1440,Adrianpaul,M,1.0
1441,Adriauna,F,1.0
1442,Adriaunna,F,1.0
1443,Adric,M,1.0
1444,Adrick,M,1.0
1445,Adrie,F,1.0
1446,Adriean,M,1.0
1447,Adrieana,F,1.0
1448,Adrieanna,F,1.0
1449,Adrieanne,F,1.0
1450,Adriel,M,0.923973481608212
1451,Adriela,F,1.0
1452,Adriell,M,1.0
1453,Adriella,F,1.0
1454,Adrielle,F,1.0
1455,Adrien,M,0.8488684741205467
1456,Adriena,F,1.0
1457,Adriene,F,0.974720265230004
1458,Adrienn,F,0.7941176470588235
1459,Adrienna,F,1.0
1460,Adrienne,F,0.9943574233738094
1461,Adriennie,F,1.0
1462,Adrieonna,F,1.0
1463,Adrihana,F,1.0
1464,Adrihanna,F,1.0
1465,Adrija,F,1.0
1466,Adrijana,F,1.0
1467,Adrik,M,1.0
1468,Adrika,F,1.0
1469,Adrin,M,0.9658119658119658
1470,Adrina,F,1.0
1471,Adrine,F,0.927536231884058
1472,Adrinna,F,1.0
1473,Adrinne,F,1.0
1474,Adrion,M,1.0
1475,Adriona,F,1.0
1476,Adrionna,F,1.0
1477,Adris,M,1.0
1478,Adrita,F,1.0
1479,Adrith,M,1.0
1480,Adriunna,F,1.0
1481,Adrius,M,1.0
1482,Adriyan,M,1.0
1483,Adriyana,F,1.0
1484,Adriyanna,F,1.0
1485,Adriyel,M,1.0
1486,Adron,M,1.0
1487,Adry,F,1.0
1488,Adryan,M,0.8547085201793722
1489,Adryana,F,1.0
1490,Adryanah,F,1.0
1491,Adryann,F,1.0
1492,Adryanna,F,1.0
1493,Adryauna,F,1.0
1494,Adryel,M,1.0
1495,Adryen,M,1.0
1496,Adryian,M,1.0
1497,Adryn,M,0.8125
1498,Adryon,M,1.0
1499,Adryonna,F,1.0
1500,Adulfo,M,1.0
1501,Adut,F,1.0
1502,Advait,M,1.0
1503,Advaita,F,1.0
1504,Advaith,M,1.0
1505,Advay,M,1.0
1506,Advik,M,1.0
1507,Advika,F,1.0
1508,Advit,M,1.0
1509,Advita,F,1.0
1510,Advith,M,1.0
1511,Advitha,F,1.0
1512,Adwaith,M,1.0
1513,Adwin,M,1.0
1514,Adwita,F,1.0
1515,Adwitiya,F,1.0
1516,Adwoa,F,1.0
1517,Ady,F,1.0
1518,Adya,F,1.0
1519,Adyaan,M,1.0
1520,Adyan,M,1.0
1521,Adyanna,F,1.0
1522,Adyant,M,1.0
1523,Adyen,M,1.0
1524,Adylan,F,1.0
1525,Adylee,F,1.0
1526,Adyleigh,F,1.0
1527,Adylen,F,1.0
1528,Adylene,F,1.0
1529,Adylenne,F,1.0
1530,Adylin,F,1.0
1531,Adylina,F,1.0
1532,Adyline,F,1.0
1533,Adylinn,F,1.0
1534,Adylyn,F,1.0
1535,Adylynn,F,1.0
1536,Adym,M,1.0
1537,Adyn,M,0.9102362204724408
1538,Adynn,M,0.7875
1539,Adysan,F,1.0
1540,Adysen,F,1.0
1541,Adysin,F,1.0
1542,Adyson,F,0.9908577574616833
1543,Adysson,F,1.0
1544,Adysun,F,1.0
1545,Adysyn,F,1.0
1546,Aedan,M,0.9860661049902788
1547,Aeddon,M,1.0
1548,Aeden,M,0.9924487594390508
1549,Aedin,M,1.0
1550,Aedon,M,1.0
1551,Aedric,M,1.0
1552,Aedyn,M,0.8761552680221811
1553,Aeiden,M,1.0
1554,Aeisha,F,1.0
1555,Aeja,F,1.0
1556,Aela,F,1.0
1557,Aelan,F,1.0
1558,Aelani,F,1.0
1559,Aeleen,F,1.0
1560,Aeliana,F,1.0
1561,Aelicia,F,1.0
1562,Aelisa,F,1.0
1563,Aelish,F,1.0
1564,Aelita,F,1.0
1565,Aella,F,1.0
1566,Aelred,M,1.0
1567,Aelyn,F,1.0
1568,Aelynn,F,1.0
1569,Aemelia,F,1.0
1570,Aemilia,F,1.0
1571,Aemon,M,1.0
1572,Aenea,F,1.0
1573,Aeneas,M,1.0
1574,Aengus,M,1.0
1575,Aeon,M,0.5112781954887218
1576,Aeona,F,1.0
1577,Aeowyn,F,1.0
1578,Aerabella,F,1.0
1579,Aeralyn,F,1.0
1580,Aeralynn,F,1.0
1581,Aeri,F,1.0
1582,Aerial,F,0.9967567567567568
1583,Aerian,M,1.0
1584,Aeriana,F,1.0
1585,Aerianna,F,1.0
1586,Aeric,M,1.0
1587,Aerica,F,1.0
1588,Aerick,M,1.0
1589,Aericka,F,1.0
1590,Aerie,F,1.0
1591,Aeriel,F,1.0
1592,Aeriell,F,1.0
1593,Aeriella,F,1.0
1594,Aerielle,F,1.0
1595,Aeries,F,1.0
1596,Aerik,M,1.0
1597,Aerika,F,1.0
1598,Aerilyn,F,1.0
1599,Aerilynn,F,1.0
1600,Aerin,F,0.9776223776223776
1601,Aerion,M,0.8153846153846154
1602,Aeriona,F,1.0
1603,Aerionna,F,1.0
1604,Aeris,F,1.0
1605,Aerith,F,1.0
1606,Aerius,M,1.0
1607,Aero,M,0.8227848101265823
1608,Aeron,M,0.8979591836734694
1609,Aerowyn,F,1.0
1610,Aeryal,F,1.0
1611,Aeryana,F,1.0
1612,Aeryanna,F,1.0
1613,Aeryk,M,1.0
1614,Aeryn,F,0.9737704918032788
1615,Aeryona,F,1.0
1616,Aesa,F,1.0
1617,Aesha,F,1.0
1618,Aeshia,F,1.0
1619,Aeson,M,1.0
1620,Aesop,M,1.0
1621,Aethan,M,1.0
1622,Aetna,F,1.0
1623,Aeva,F,1.0
1624,Aevah,F,1.0
1625,Aevin,M,1.0
1626,Aevry,F,1.0
1627,Aevyn,F,1.0
1628,Aeyden,M,1.0
1629,Aeyla,F,1.0
1630,Afa,M,1.0
1631,Afaf,F,1.0
1632,Afeef,M,1.0
1633,Afeni,F,1.0
1634,Aferdita,F,1.0
1635,Affaan,M,1.0
1636,Affan,M,1.0
1637,Affie,F,1.0
1638,Affinity,F,1.0
1639,Afi,F,1.0
1640,Afia,F,1.0
1641,Afif,M,1.0
1642,Afifa,F,1.0
1643,Afifah,F,1.0
1644,Afina,F,1.0
1645,Afiya,F,1.0
1646,Afiyah,F,1.0
1647,Afnan,F,0.8266033254156769
1648,Afolabi,M,1.0
1649,Afomia,F,1.0
1650,Afonso,M,1.0
1651,Afra,F,1.0
1652,Afrah,F,1.0
1653,Afraz,M,1.0
1654,Afred,M,1.0
1655,Afreen,F,1.0
1656,Africa,F,1.0
1657,Africia,F,1.0
1658,Afrika,F,1.0
1659,Afrim,M,1.0
1660,Afrin,F,1.0
1661,Afrodita,F,1.0
1662,Afsa,F,1.0
1663,Afsana,F,1.0
1664,Afsaneh,F,1.0
1665,Afshan,F,1.0
1666,Afsheen,F,0.8571428571428571
1667,Afshin,M,1.0
1668,Aftab,M,1.0
1669,Aftan,F,1.0
1670,Aften,F,1.0
1671,Aftin,F,1.0
1672,Afton,F,0.86227886627354
1673,Aftyn,F,1.0
1674,Afua,F,1.0
1675,Afzal,M,1.0
1676,Agam,M,0.6018957345971564
1677,Agamjot,M,1.0
1678,Agamveer,M,1.0
1679,Agape,F,0.7692307692307693
1680,Agapita,F,1.0
1681,Agapito,M,1.0
1682,Agassi,M,1.0
1683,Agasthya,M,1.0
1684,Agastya,M,1.0
1685,Agata,F,1.0
1686,Agatha,F,1.0
1687,Agathe,F,1.0
1688,Agda,F,1.0
1689,Agee,M,1.0
1690,Agel,M,1.0
1691,Agela,F,1.0
1692,Ageliki,F,1.0
1693,Agena,F,1.0
1694,Agent,M,1.0
1695,Aggeliki,F,1.0
1696,Aggie,F,0.9796057104010876
1697,Agha,M,1.0
1698,Agigail,F,1.0
1699,Agila,F,1.0
1700,Agim,M,1.0
1701,Aginah,F,1.0
1702,Aglae,F,1.0
1703,Aglaia,F,1.0
1704,Agna,F,1.0
1705,Agneda,F,1.0
1706,Agnella,F,1.0
1707,Agnes,F,0.9970530825390388
1708,Agnesa,F,1.0
1709,Agnese,F,1.0
1710,Agness,F,1.0
1711,Agnessa,F,1.0
1712,Agneta,F,1.0
1713,Agnew,M,1.0
1714,Agnieszka,F,1.0
1715,Agnita,F,1.0
1716,Agnus,F,1.0
1717,Agostina,F,1.0
1718,Agostino,M,1.0
1719,Agrim,M,1.0
1720,Agrima,F,1.0
1721,Agripina,F,1.0
1722,Agripino,M,1.0
1723,Agron,M,1.0
1724,Agueda,F,1.0
1725,Agusta,F,0.9543726235741444
1726,Agustin,M,0.998510743918871
1727,Agustina,F,1.0
1728,Agustine,M,1.0
1729,Agustus,M,1.0
1730,Agustya,M,1.0
1731,Ah,M,0.7789473684210526
1732,Ahaan,M,1.0
1733,Ahaana,F,1.0
1734,Ahad,M,1.0
1735,Ahadu,M,1.0
1736,Ahalya,F,1.0
1737,Ahamad,M,1.0
1738,Ahamed,M,1.0
1739,Ahan,M,1.0
1740,Ahana,F,1.0
1741,Ahanu,M,1.0
1742,Aharon,M,1.0
1743,Aharshi,M,1.0
1744,Ahava,F,1.0
1745,Ahavah,F,1.0
1746,Ahaziah,M,1.0
1747,Ahbleza,M,1.0
1748,Ahbree,F,1.0
1749,Ahdia,F,1.0
1750,Aheli,F,1.0
1751,Ahian,M,1.0
1752,Ahijah,M,1.0
1753,Ahil,M,1.0
1754,Ahilyn,F,1.0
1755,Ahinara,F,1.0
1756,Ahir,M,1.0
1757,Ahisha,F,1.0
1758,Ahja,F,1.0
1759,Ahjah,F,1.0
1760,Ahjahnae,F,1.0
1761,Ahjanae,F,1.0
1762,Ahjanay,F,1.0
1763,Ahkai,M,1.0
1764,Ahkari,M,1.0
1765,Ahkeel,M,1.0
1766,Ahkeelah,F,1.0
1767,Ahkeem,M,1.0
1768,Ahkil,M,1.0
1769,Ahking,M,1.0
1770,Ahlaam,F,1.0
1771,Ahlai,F,1.0
1772,Ahlam,F,1.0
1773,Ahlana,F,1.0
1774,Ahlani,F,1.0
1775,Ahlanie,F,1.0
1776,Ahlanna,F,1.0
1777,Ahlaya,F,1.0
1778,Ahlayah,F,1.0
1779,Ahlayla,F,1.0
1780,Ahlayna,F,1.0
1781,Ahlaysia,F,1.0
1782,Ahlea,F,1.0
1783,Ahleah,F,1.0
1784,Ahleena,F,1.0
1785,Ahleeyah,F,1.0
1786,Ahleigha,F,1.0
1787,Ahlena,F,1.0
1788,Ahlexis,F,1.0
1789,Ahlexus,F,1.0
1790,Ahley,F,1.0
1791,Ahlia,F,1.0
1792,Ahliana,F,1.0
1793,Ahlias,M,1.0
1794,Ahlijah,M,1.0
1795,Ahlina,F,1.0
1796,Ahlivia,F,1.0
1797,Ahliya,F,1.0
1798,Ahliyah,F,1.0
1799,Ahlona,F,1.0
1800,Ahlyana,F,1.0
1801,Ahlyssa,F,1.0
1802,Ahlyvia,F,1.0
1803,Ahmaad,M,1.0
1804,Ahmad,M,0.9988728866624922
1805,Ahmadou,M,1.0
1806,Ahmaj,M,1.0
1807,Ahman,M,1.0
1808,Ahmand,M,1.0
1809,Ahmani,F,0.8578088578088578
1810,Ahmar,M,1.0
1811,Ahmara,F,1.0
1812,Ahmare,M,1.0
1813,Ahmari,M,0.7065009560229446
1814,Ahmaria,F,1.0
1815,Ahmarie,F,1.0
1816,Ahmarion,M,1.0
1817,Ahmarria,F,1.0
1818,Ahmaud,M,1.0
1819,Ahmauri,M,1.0
1820,Ahmaya,F,1.0
1821,Ahmed,M,1.0
1822,Ahmeer,M,1.0
1823,Ahmeir,M,1.0
1824,Ahmer,M,1.0
1825,Ahmere,M,1.0
1826,Ahmet,M,1.0
1827,Ahmi,M,0.8837209302325582
1828,Ahmia,F,1.0
1829,Ahmiah,F,1.0
1830,Ahmid,M,1.0
1831,Ahmier,M,1.0
1832,Ahmik,M,1.0
1833,Ahmina,F,1.0
1834,Ahmir,M,0.9969040247678018
1835,Ahmira,F,1.0
1836,Ahmiracle,F,1.0
1837,Ahmirah,F,1.0
1838,Ahmire,M,1.0
1839,Ahmiya,F,1.0
1840,Ahmiyah,F,1.0
1841,Ahmod,M,1.0
1842,Ahmon,M,1.0
1843,Ahmond,M,1.0
1844,Ahmoni,F,1.0
1845,Ahmonie,F,1.0
1846,Ahmya,F,1.0
1847,Ahmyah,F,1.0
1848,Ahmyiah,F,1.0
1849,Ahmyra,F,1.0
1850,Ahna,F,1.0
1851,Ahnaf,M,1.0
1852,Ahnah,F,1.0
1853,Ahnalee,F,1.0
1854,Ahnaleigh,F,1.0
1855,Ahnalia,F,1.0
1856,Ahnalise,F,1.0
1857,Ahnari,F,1.0
1858,Ahnaya,F,1.0
1859,Ahnesti,F,1.0
1860,Ahnesty,F,1.0
1861,Ahni,F,1.0
1862,Ahnia,F,1.0
1863,Ahniah,F,1.0
1864,Ahnika,F,1.0
1865,Ahnisty,F,1.0
1866,Ahniya,F,1.0
1867,Ahniyah,F,1.0
1868,Ahniyla,F,1.0
1869,Ahnjayla,F,1.0
1870,Ahnna,F,1.0
1871,Ahnya,F,1.0
1872,Ahnyah,F,1.0
1873,Ahnyia,F,1.0
1874,Ahnyla,F,1.0
1875,Ahnylah,F,1.0
1876,Ahona,F,1.0
1877,Ahonesti,F,1.0
1878,Ahonesty,F,1.0
1879,Ahrayah,F,1.0
1880,Ahreanna,F,1.0
1881,Ahren,M,1.0
1882,Ahri,F,1.0
1883,Ahria,F,1.0
1884,Ahriah,F,1.0
1885,Ahrian,M,1.0
1886,Ahriana,F,1.0
1887,Ahrianna,F,1.0
1888,Ahriel,F,1.0
1889,Ahriya,F,1.0
1890,Ahriyah,F,1.0
1891,Ahron,M,1.0
1892,Ahrya,F,1.0
1893,Ahsaki,F,1.0
1894,Ahsan,M,1.0
1895,Ahsen,M,1.0
1896,Ahsha,F,1.0
1897,Ahshanti,F,1.0
1898,Ahsia,F,1.0
1899,Ahsir,M,1.0
1900,Ahslee,F,1.0
1901,Ahsley,F,1.0
1902,Ahsoka,F,1.0
1903,Ahti,M,1.0
1904,Ahtyana,F,1.0
1905,Ahtziri,F,1.0
1906,Ahtziry,F,1.0
1907,Ahuva,F,1.0
1908,Ahva,F,1.0
1909,Ahvianna,F,1.0
1910,Ahyan,M,1.0
1911,Ahyana,F,1.0
1912,Ahyanna,F,1.0
1913,Ahylin,F,1.0
1914,Ahyonna,F,1.0
1915,Ahzab,M,1.0
1916,Ahzaria,F,1.0
1917,Ahzariah,F,1.0
1918,Ahzhane,F,1.0
1919,Ahzir,M,1.0
1920,Ahziyah,F,1.0
1921,Ai,F,0.9696132596685084
1922,Aia,F,1.0
1923,Aiah,F,1.0
1924,Aian,M,1.0
1925,Aiana,F,1.0
1926,Aianna,F,1.0
1927,Aibel,M,1.0
1928,Aibhilin,F,1.0
1929,Aibhlinn,F,1.0
1930,Aibileen,F,1.0
1931,Aicen,M,1.0
1932,Aicha,F,1.0
1933,Aichatou,F,1.0
1934,Aicia,F,1.0
1935,Aida,F,0.999581904841542
